id,lead_id,unit_value,unit_location,expected_value,actual_value,date_of_reservation,reservation_update_date,date_of_contraction,property_type_id,area_id,compound_id,sale_category,years_of_payment,property_type
923,41955,7126893.0,El Gouna,,,2021-08-04 00:00:00,,2021-08-04 00:00:00,7,5.0,248.0,,,Townhouse
2925,123176,2621140.0,6th October,2620140.0,,2022-08-25 00:00:00,2022-08-25 00:00:00,2022-09-05 00:00:00,21,1.0,137.0,Primary,,Apartment
8956,303246,9029587.0,El Sheikh Zayed,,9029586.0,2023-09-21 00:00:00,2023-09-25 13:38:00,2023-11-09 00:00:00,21,26.0,274.0,Primary,8.0,Apartment
8862,300382,10741000.0,El Sheikh Zayed,,10741000.0,2023-09-18 00:00:00,2023-09-21 12:43:00,2023-12-04 00:00:00,21,26.0,877.0,Primary,7.0,Apartment
10427,142154,,New Cairo,15000000.0,,,,,1,2.0,1077.0,,,Villa
758,30225,1952000.0,El Shorouk,,,2021-03-04 00:00:00,,2021-03-18 00:00:00,21,8.0,219.0,Primary,,Apartment
2942,63907,2458915.0,6th October,,,2022-08-28 00:00:00,2022-08-28 00:00:00,2022-09-07 00:00:00,21,1.0,422.0,Primary,,Apartment
3835,67543,8650223.0,New Capital City,8650000.0,8650223.0,2022-12-22 00:00:00,,2023-02-19 00:00:00,7,9.0,181.0,Primary,8.0,Townhouse
10084,341056,11379550.0,El Sheikh Zayed,,11379550.0,2023-11-15 00:00:00,2023-11-16 13:18:00,2023-11-26 00:00:00,21,26.0,274.0,Primary,8.0,Apartment
8070,267138,10793200.0,El Sheikh Zayed,,10793200.0,2023-08-08 00:00:00,2023-08-09 00:00:00,2023-08-16 00:00:00,21,26.0,274.0,Primary,7.5,Apartment
1016,42194,1452000.0,New Capital City,,,2021-09-08 00:00:00,,2021-09-09 00:00:00,21,9.0,449.0,Primary,,Apartment
6371,192384,3763124.0,6th of October City,,3763124.0,2023-03-07 00:00:00,,2023-03-08 00:00:00,21,1.0,693.0,Primary,8.0,Apartment
6781,192384,3887423.0,Mostakbal City,,3887423.0,2023-05-01 00:00:00,,2023-05-01 00:00:00,21,10.0,490.0,Primary,8.0,Apartment
1028,51871,4519700.0,North Coast,,,2021-09-13 00:00:00,,2021-09-14 00:00:00,21,3.0,397.0,Primary,,Apartment
7566,7574,3531102.0,Mostakbal City,3500000.0,3531102.0,2023-06-21 00:00:00,2023-06-22 00:00:00,2023-07-13 00:00:00,21,10.0,202.0,Developer Resale,8.0,Apartment
10894,116364,2164440.0,New Cairo,2080000.0,2164440.0,2023-12-05 00:00:00,,2023-12-22 00:00:00,21,2.0,147.0,Primary,10.0,Apartment
9192,314339,20320000.0,New Cairo,20320000.0,,2023-10-15 00:00:00,2023-10-15 18:07:00,2023-11-09 00:00:00,1,2.0,477.0,Primary,7.5,Villa
669,28854,2994410.0,Ain Sokhna,,,2020-11-24 00:00:00,2020-11-25 13:42:00,2021-01-04 00:00:00,5,,,,,Chalet
9688,334471,13102743.0,El Sheikh Zayed,,13102742.0,2023-10-30 00:00:00,2023-10-30 20:07:00,2023-10-31 00:00:00,21,26.0,274.0,Primary,8.0,Apartment
7705,205120,8763700.0,El Sheikh Zayed,,8763700.0,2023-07-12 00:00:00,2023-07-13 00:00:00,2023-07-25 00:00:00,21,26.0,274.0,Primary,7.5,Apartment
8700,300990,16325246.0,North Coast,,16325246.0,2023-09-14 00:00:00,,2023-09-14 00:00:00,21,3.0,5.0,Nawy Now,5.0,Apartment
2149,84824,2340996.0,Mostakbal City,,,2022-04-26 00:00:00,,2022-05-19 00:00:00,21,10.0,348.0,Primary,,Apartment
2402,99697,5000000.0,Mostakbal City,,,2022-06-01 00:00:00,,2022-06-02 00:00:00,1,10.0,490.0,Primary,,Villa
10898,309,4817792.0,,,4817792.0,,,2023-12-21 11:37:00,21,2.0,1037.0,Primary,8.0,Apartment
7220,101751,13514000.0,New Cairo,,13514000.0,2023-05-24 00:00:00,,2023-05-24 00:00:00,21,2.0,284.0,Primary,8.0,Apartment
2994,128025,4654000.0,New Cairo,,4654000.0,2022-09-04 00:00:00,2022-09-04 00:00:00,2022-11-13 00:00:00,21,2.0,148.0,Primary,8.0,Apartment
8886,159167,7426244.0,New Cairo,7426244.0,,2023-09-22 00:00:00,2023-09-24 09:05:00,2023-09-25 00:00:00,21,2.0,936.0,Primary,7.0,Apartment
3005,67542,3199472.0,New Cairo,3356384.0,,2022-09-05 00:00:00,,2022-09-05 00:00:00,21,2.0,186.0,Primary,,Apartment
708,27341,12637708.0,El Gouna,,,2020-12-31 00:00:00,,2021-01-27 00:00:00,1,5.0,417.0,Primary,,Villa
9780,306070,6397924.0,Mostakbal City,6397925.0,,2023-10-26 00:00:00,2023-11-06 10:35:00,2023-12-14 00:00:00,21,10.0,996.0,Primary,8.0,Apartment
8739,212573,4223835.0,New Cairo,4300000.0,,2023-09-19 00:00:00,,2023-09-19 00:00:00,21,2.0,913.0,Primary,8.0,Apartment
1215,53378,3449000.0,New Cairo,,,2021-10-14 00:00:00,,2021-11-17 00:00:00,21,2.0,410.0,Primary,,Apartment
10908,365357,,New Cairo,4000000.0,,,,,21,2.0,1098.0,,,Apartment
8756,304217,5822800.0,6th of October City,,5822800.0,2023-09-18 00:00:00,2023-09-18 18:44:00,2023-09-25 00:00:00,21,1.0,210.0,Primary,8.0,Apartment
6513,192384,3252747.0,Mostakbal City,,3252747.0,2023-03-22 00:00:00,,2023-03-19 00:00:00,21,10.0,196.0,Primary,8.0,Apartment
7750,244815,5643827.0,New Cairo,,5726000.0,2023-07-16 00:00:00,2023-07-16 00:00:00,2023-08-01 00:00:00,21,2.0,186.0,Primary,8.0,Apartment
820,34784,761000.0,New Capital City,,,2021-05-27 00:00:00,,2021-05-30 00:00:00,8,9.0,474.0,Primary,,Office
10101,306668,,Mostakbal City,7500000.0,,,,,21,10.0,490.0,,,Apartment
9120,75,3979540.0,Mostakbal City,,3979540.0,2023-09-28 00:00:00,,2023-10-04 00:00:00,21,10.0,962.0,Primary,7.0,Apartment
6628,192384,3408445.0,New Cairo,,3408445.0,2023-04-05 00:00:00,,2023-04-05 00:00:00,21,2.0,209.0,Primary,0.0,Apartment
6947,192384,6438000.0,New Cairo,,6438000.0,2023-04-17 00:00:00,,2023-05-10 00:00:00,21,2.0,284.0,Primary,6.0,Apartment
6547,192384,6249866.0,New Cairo,,6249866.0,2023-03-30 00:00:00,,2023-03-30 00:00:00,21,2.0,399.0,Primary,8.0,Apartment
6561,192384,3019439.0,New Capital City,,3019439.0,2023-03-26 00:00:00,,2023-03-31 00:00:00,21,9.0,271.0,Primary,7.0,Apartment
6795,192384,5161000.0,Mostakbal City,,5161000.0,2023-05-02 00:00:00,,2023-05-02 00:00:00,21,10.0,202.0,Primary,9.0,Apartment
6759,192384,3622500.0,New Cairo,,3622500.0,2023-04-27 00:00:00,,2023-04-27 00:00:00,21,2.0,209.0,Primary,0.0,Apartment
6717,192384,5856000.0,New Cairo,,5856000.0,2023-04-17 00:00:00,,2023-04-17 00:00:00,21,2.0,868.0,Primary,8.0,Apartment
3080,132780,1949812.0,Mostakbal City,1949812.0,1949812.0,2022-09-14 00:00:00,2022-09-14 00:00:00,2022-09-20 00:00:00,21,10.0,490.0,Primary,,Apartment
3088,128143,4043405.0,Mostakbal City,4043405.0,4043405.0,2022-09-15 00:00:00,2022-09-15 00:00:00,2022-09-26 00:00:00,21,10.0,196.0,Primary,,Apartment
3727,163353,3044091.0,Mostakbal City,3044090.0,3044091.0,2022-12-12 00:00:00,,2023-01-11 00:00:00,21,10.0,490.0,Primary,7.0,Apartment
557,8796,2850900.0,,,,2018-05-29 00:00:00,,2018-05-29 00:00:00,21,,,,,Apartment
549,14242,2100000.0,,,,2019-03-31 00:00:00,,2019-06-30 00:00:00,21,,,,,Apartment
1278,56357,2742240.0,New Capital City,,,2021-10-31 00:00:00,,2021-11-22 00:00:00,21,9.0,623.0,Primary,,Apartment
3121,130190,4642347.0,Mostakbal City,4100000.0,4642347.0,2022-09-26 00:00:00,2022-09-27 00:00:00,2022-10-02 00:00:00,21,10.0,196.0,Primary,,Apartment
1748,12261,2972000.0,New Cairo,,,2022-02-21 00:00:00,,2022-02-22 00:00:00,21,2.0,345.0,Primary,,Apartment
9767,309117,160000.0,New Capital City,3600000.0,4300000.0,2023-09-26 21:00:00,,2023-09-26 21:00:00,21,9.0,1025.0,Primary,8.0,Apartment
3133,132647,3282000.0,6th October,3282000.0,3282000.0,2022-09-18 00:00:00,2022-09-18 00:00:00,2022-10-05 00:00:00,13,1.0,395.0,Primary,,Clinic
1746,12261,2972000.0,New Cairo,,,2022-02-21 00:00:00,,2022-02-22 00:00:00,21,2.0,345.0,Primary,,Apartment
3282,133599,1730000.0,New Cairo,,3460000.0,2022-10-02 00:00:00,,2022-10-02 00:00:00,21,2.0,666.0,Primary,,Apartment
3283,133599,1730000.0,New Cairo,,3460000.0,2022-10-02 00:00:00,,2022-10-02 00:00:00,21,2.0,666.0,Primary,,Apartment
3193,133915,2861000.0,Mostakbal City,2861000.0,2861000.0,2022-09-23 00:00:00,2022-09-23 00:00:00,2022-09-26 00:00:00,21,10.0,217.0,Primary,,Apartment
3356,125234,4630113.0,New Capital City,,9260227.0,2022-10-11 00:00:00,,2022-10-13 00:00:00,7,9.0,271.0,Primary,,Townhouse
10593,363223,3290000.0,New Capital City,,3290000.0,2023-12-03 00:00:00,2023-12-07 21:14:00,2023-12-19 00:00:00,21,9.0,1058.0,Primary,3.0,Apartment
1227,56070,2064000.0,New Capital City,2064000.0,,2021-10-23 00:00:00,,2021-10-31 00:00:00,21,9.0,449.0,Primary,,Apartment
1989,78530,1802217.0,Mostakbal City,,,2022-03-14 00:00:00,,2022-03-29 00:00:00,21,10.0,490.0,Primary,,Apartment
6572,192351,6977623.0,El Sheikh Zayed,,6977623.0,2023-04-03 00:00:00,,2023-04-03 00:00:00,21,26.0,686.0,Primary,8.0,Apartment
1289,58305,2507475.0,New Cairo,,,2021-11-06 00:00:00,,2021-11-15 00:00:00,21,2.0,186.0,Primary,,Apartment
3257,63445,5000000.0,New Cairo,,5000000.0,2022-09-28 00:00:00,,2022-09-28 00:00:00,21,2.0,345.0,Primary,,Apartment
2144,76333,7911504.0,New Cairo,,,2022-04-24 00:00:00,,2022-04-24 00:00:00,1,2.0,240.0,Primary,,Villa
9576,252816,4560000.0,New Cairo,,4812000.0,2023-10-25 00:00:00,2023-10-25 14:20:00,2023-11-12 00:00:00,21,2.0,148.0,Primary,8.0,Apartment
1310,54722,1467537.0,Mostakbal City,,,2021-11-11 00:00:00,,2021-11-22 00:00:00,21,10.0,490.0,Primary,,Apartment
10145,151523,,6th of October City,4640000.0,,,,,21,1.0,411.0,,,Apartment
7005,206911,6149000.0,New Cairo,,6149000.0,2023-05-14 00:00:00,2023-05-14 00:00:00,2023-05-16 00:00:00,21,2.0,345.0,Primary,8.0,Apartment
6467,178193,2545308.0,6th of October City,4415000.0,2545308.0,2023-03-18 00:00:00,,2023-03-25 00:00:00,21,1.0,411.0,Primary,6.0,Apartment
1516,39483,2359773.0,New Cairo,2359773.0,,2022-01-25 00:00:00,,2022-02-03 00:00:00,21,2.0,209.0,Primary,,Apartment
7085,220023,6844672.0,New Cairo,6844672.0,6844672.0,2023-05-18 00:00:00,,2023-05-28 00:00:00,21,2.0,209.0,Primary,6.0,Apartment
6853,209811,5529020.0,New Cairo,,5529020.0,2023-05-04 00:00:00,2023-05-06 00:00:00,2023-05-24 00:00:00,21,2.0,209.0,Primary,6.0,Apartment
492,10526,6568710.0,,,,2018-10-09 00:00:00,,2018-10-09 00:00:00,1,,,,,Villa
6573,192351,6977623.0,El Sheikh Zayed,,6977623.0,2023-04-03 00:00:00,,2023-04-03 00:00:00,21,26.0,686.0,Primary,8.0,Apartment
1691,62241,5995568.0,New Cairo,,,2022-02-10 00:00:00,,2022-02-10 00:00:00,21,2.0,360.0,Primary,,Apartment
1726,53089,3000000.0,New Cairo,3000000.0,,2022-03-15 00:00:00,,2022-03-15 00:00:00,21,2.0,283.0,Primary,,Apartment
1728,69454,3990571.0,Mostakbal City,2800000.0,,2022-03-01 00:00:00,,2022-03-05 00:00:00,21,10.0,196.0,Primary,,Apartment
1735,12261,2972000.0,New Cairo,,,2022-02-21 00:00:00,,2022-02-22 00:00:00,21,2.0,345.0,Primary,,Apartment
1739,34458,4089000.0,6th October,,,2022-02-16 00:00:00,,2022-02-23 00:00:00,21,1.0,258.0,Primary,,Apartment
1767,71983,2286000.0,Mostakbal City,,,2022-02-27 00:00:00,,2022-03-08 00:00:00,21,10.0,347.0,Primary,,Apartment
1812,72390,2742000.0,New Cairo,,,2022-03-06 00:00:00,,2022-03-20 00:00:00,21,2.0,345.0,Primary,,Apartment
1821,67571,1402000.0,Mostakbal City,1300000.0,,2022-03-12 00:00:00,,2022-03-22 00:00:00,21,10.0,202.0,Primary,,Apartment
1840,77485,3909995.0,New Cairo,,,2022-03-08 00:00:00,,2022-03-08 00:00:00,21,2.0,537.0,Primary,,Apartment
1841,77484,3909995.0,New Cairo,,,2022-03-08 00:00:00,,2022-03-08 00:00:00,21,2.0,537.0,Primary,,Apartment
6057,41578,5843000.0,New Cairo,5000000.0,5843000.0,2023-03-16 00:00:00,2023-03-16 00:00:00,2023-03-30 00:00:00,21,2.0,345.0,Primary,8.0,Apartment
1910,78255,1465137.0,6th October,,,2022-03-20 00:00:00,,2022-04-20 00:00:00,21,1.0,653.0,Primary,,Apartment
1931,66702,2692740.0,Mostakbal City,,,2022-03-20 00:00:00,,2022-03-28 00:00:00,21,10.0,196.0,Primary,,Apartment
1963,38142,4102600.0,New Cairo,,,2022-03-23 00:00:00,,2022-03-31 00:00:00,21,2.0,345.0,Primary,,Apartment
1972,66554,2178000.0,Mostakbal City,,2178000.0,2022-03-23 00:00:00,,2022-04-12 00:00:00,21,10.0,202.0,Primary,,Apartment
1990,78530,1728322.0,Mostakbal City,,,2022-03-14 00:00:00,,2022-03-29 00:00:00,21,10.0,490.0,Primary,,Apartment
3297,132647,5576000.0,6th October,,5576000.0,2022-10-04 00:00:00,2022-10-04 00:00:00,2022-10-05 00:00:00,21,1.0,468.0,Primary,,Apartment
2055,30700,2220569.0,6th October,,,2022-04-05 00:00:00,,2022-04-05 00:00:00,21,1.0,422.0,Primary,,Apartment
3514,125048,4685413.0,New Cairo,3600000.0,4685413.0,2022-11-09 00:00:00,2022-11-14 00:00:00,2022-11-09 00:00:00,21,2.0,278.0,Primary,3.0,Apartment
2058,72973,2884719.0,New Cairo,,,2022-04-06 00:00:00,,2022-04-28 00:00:00,21,2.0,205.0,Primary,,Apartment
6505,178462,6011000.0,New Cairo,,6011000.0,2023-03-22 00:00:00,2023-03-22 00:00:00,2023-03-30 00:00:00,21,2.0,345.0,Primary,8.0,Apartment
7455,229956,2820860.0,New Capital City,2850000.0,2820860.0,2023-06-21 00:00:00,,2023-06-22 00:00:00,21,9.0,878.0,Primary,8.0,Apartment
6375,194125,3398060.0,6th of October City,,3398060.0,2023-03-09 00:00:00,,2023-03-09 00:00:00,21,1.0,254.0,Primary,9.0,Apartment
3797,112495,6694534.0,6th of October City,,6694534.0,2022-12-19 00:00:00,2022-12-19 00:00:00,2023-01-27 00:00:00,21,1.0,223.0,Primary,8.0,Apartment
342,14241,1538000.0,,,,2019-04-12 00:00:00,,2019-06-30 00:00:00,21,,,,,Apartment
4047,170080,7180800.0,New Capital City,7372000.0,7180800.0,2023-02-06 00:00:00,,2023-02-08 00:00:00,21,9.0,546.0,Primary,10.0,Apartment
4055,152552,10006066.0,New Cairo,11000000.0,10006066.0,2023-01-16 00:00:00,,2023-01-18 00:00:00,21,2.0,399.0,Primary,5.0,Apartment
4376,174006,5630000.0,New Cairo,,5630000.0,2023-01-25 00:00:00,,2023-01-25 00:00:00,21,2.0,410.0,Primary,5.0,Apartment
4772,182939,2875103.0,Mostakbal City,2875103.0,2875103.0,2023-02-06 00:00:00,,2023-02-21 00:00:00,21,10.0,490.0,Primary,6.0,Apartment
5363,160328,3500000.0,Ain Sokhna,,3500000.0,2023-02-19 00:00:00,,2023-02-19 00:00:00,1,4.0,94.0,Resale Buyer,0.0,Villa
3754,160298,3432000.0,New Cairo,,3432000.0,2022-12-14 00:00:00,2022-12-15 00:00:00,2023-01-24 00:00:00,21,2.0,283.0,Primary,8.0,Apartment
5831,140075,3990000.0,New Cairo,3800000.0,3990000.0,2023-03-17 00:00:00,2023-03-17 00:00:00,2023-04-27 00:00:00,21,2.0,868.0,Primary,8.0,Apartment
6883,208087,5149000.0,New Cairo,,5149000.0,2023-04-18 00:00:00,,2023-05-07 00:00:00,21,2.0,868.0,Primary,8.0,Apartment
1336,55623,4240070.0,New Capital City,,,2021-11-17 00:00:00,,2022-01-26 00:00:00,21,9.0,622.0,Primary,,Apartment
5957,185238,2540000.0,New Cairo,,2540000.0,2023-02-28 00:00:00,,2023-02-28 00:00:00,21,2.0,147.0,Resale Buyer,0.0,Apartment
1356,60572,6292660.0,New Cairo,6354000.0,,2021-12-15 00:00:00,,2021-12-15 00:00:00,21,2.0,22.0,Primary,,Apartment
1362,38936,2003000.0,Mostakbal City,,,2021-11-18 00:00:00,,2021-11-25 00:00:00,21,10.0,202.0,Primary,,Apartment
1848,67571,1036932.0,New Capital City,1500000.0,,2022-03-12 00:00:00,,2022-03-30 00:00:00,8,9.0,656.0,Primary,,Office
6474,192529,3551000.0,New Capital City,3600000.0,3551000.0,2023-03-28 00:00:00,,2023-03-28 00:00:00,21,9.0,372.0,Primary,10.0,Apartment
6486,198230,5321000.0,New Cairo,5321000.0,5321000.0,2023-03-20 00:00:00,,2023-05-02 00:00:00,21,2.0,868.0,Primary,8.0,Apartment
632,20121,2765000.0,Orascom - Owest,,,2019-12-19 00:00:00,,2019-12-25 00:00:00,21,,,,,Apartment
3603,151227,4250000.0,6th of October City,4250000.0,4250000.0,2022-11-29 00:00:00,2022-11-29 00:00:00,2022-12-13 00:00:00,21,1.0,223.0,Primary,10.0,Apartment
9711,335165,2449920.0,New Capital City,2400000.0,,2023-11-07 00:00:00,,2023-11-08 00:00:00,21,9.0,546.0,Primary,8.0,Apartment
10163,187,6418000.0,,,6418000.0,,,2023-11-20 13:10:00,21,8.0,219.0,Primary,7.0,Apartment
7295,174857,12112000.0,New Cairo,,12112000.0,2023-05-30 00:00:00,,2023-05-30 00:00:00,21,2.0,345.0,Primary,8.0,Apartment
9822,122,7960000.0,,,7960000.0,,,2023-11-05 12:01:00,21,2.0,38.0,Primary,8.0,Apartment
9824,122,11290000.0,,,11290000.0,,,2023-11-05 12:07:00,21,2.0,38.0,Primary,8.0,Apartment
6639,201732,4426000.0,Mostakbal City,4400000.0,4426000.0,2023-04-08 00:00:00,,2023-04-12 00:00:00,21,10.0,202.0,Primary,9.0,Apartment
3230,124959,3780000.0,New Cairo,,3780000.0,2022-09-04 00:00:00,,2022-09-26 00:00:00,21,2.0,543.0,Primary,,Apartment
6688,143957,8269000.0,6th of October City,,8269000.0,2023-04-12 00:00:00,2023-04-13 00:00:00,2023-05-23 00:00:00,21,1.0,258.0,Primary,9.0,Apartment
9510,312325,7567000.0,New Cairo,7500000.0,,2023-11-06 00:00:00,,2023-11-06 00:00:00,21,2.0,868.0,Primary,8.0,Apartment
9827,322280,15245000.0,El Sheikh Zayed,,15245000.0,2023-11-05 00:00:00,2023-11-05 12:33:00,2023-11-30 00:00:00,21,26.0,877.0,Primary,8.0,Apartment
1867,76584,5899480.0,New Capital City,,,2022-03-08 00:00:00,,2022-03-16 00:00:00,8,9.0,656.0,Primary,,Office
7710,252236,4165700.0,6th of October City,,4165700.0,2023-07-13 00:00:00,2023-07-13 00:00:00,2023-08-04 00:00:00,21,1.0,223.0,Primary,10.0,Apartment
6721,181500,4146000.0,New Capital City,,4146000.0,2023-04-18 00:00:00,2023-04-18 00:00:00,2023-05-03 00:00:00,21,9.0,1012.0,Primary,10.0,Apartment
1408,49539,3408000.0,El Sheikh Zayed,,,2021-11-30 00:00:00,,2021-12-05 00:00:00,21,26.0,,Primary,,Apartment
546,19032,4389300.0,,,,2019-10-13 00:00:00,,2019-10-23 00:00:00,21,,,,,Apartment
5993,143840,3120000.0,New Cairo,11000000.0,3120000.0,2023-03-15 00:00:00,2023-03-15 00:00:00,2023-03-30 00:00:00,21,2.0,345.0,Primary,8.0,Apartment
3647,151227,2717271.0,New Capital City,,2717271.0,2022-11-29 00:00:00,,2022-11-29 00:00:00,21,9.0,548.0,Primary,8.0,Apartment
956,46099,1.0,El Gouna,,,2021-08-09 00:00:00,,,8,5.0,178.0,,,Office
7249,221280,23287241.0,Maadi,,23287241.0,2023-05-22 00:00:00,,2023-05-23 00:00:00,21,22.0,731.0,Primary,5.0,Apartment
6767,197528,202910.0,Mostakbal City,3829680.0,4032590.0,2023-03-01 00:00:00,,2023-04-16 00:00:00,21,10.0,99.0,Primary,6.0,Apartment
3655,152768,1643326.0,6th of October City,1650000.0,1643326.0,2022-12-01 00:00:00,2022-12-01 00:00:00,2022-12-21 00:00:00,21,1.0,653.0,Primary,5.0,Apartment
3656,151522,4119767.0,New Cairo,,4119767.0,2022-11-27 00:00:00,,2022-11-30 00:00:00,21,2.0,649.0,Primary,9.0,Apartment
3657,151522,4240290.0,New Cairo,,4240290.0,2022-11-27 00:00:00,,2022-11-30 00:00:00,21,2.0,649.0,Primary,9.0,Apartment
6918,192599,4118045.0,New Capital City,,4118045.0,2023-05-08 00:00:00,2023-05-09 00:00:00,2023-05-14 00:00:00,21,9.0,252.0,Primary,8.0,Apartment
7465,154780,10937000.0,New Cairo,11000000.0,10937000.0,2023-06-14 00:00:00,2023-06-15 00:00:00,2023-07-05 00:00:00,21,2.0,345.0,Primary,8.0,Apartment
4065,173302,2727000.0,Mostakbal City,2702000.0,2727000.0,2023-01-12 00:00:00,,2023-01-17 00:00:00,21,10.0,202.0,Primary,9.0,Apartment
6418,146971,3260000.0,New Cairo,,3260000.0,2023-03-14 00:00:00,2023-03-14 00:00:00,2023-03-14 00:00:00,21,2.0,543.0,Primary,9.0,Apartment
1494,63099,5100000.0,New Cairo,5100000.0,,2021-12-22 00:00:00,,,4,2.0,462.0,,,Penthouse
7289,1937,6138090.0,Mostakbal City,5760000.0,6138090.0,2023-06-07 00:00:00,2023-06-07 00:00:00,2023-06-18 00:00:00,21,10.0,202.0,Primary,7.0,Apartment
7316,188326,5572000.0,New Cairo,,5572000.0,2023-05-31 00:00:00,,2023-05-31 00:00:00,21,2.0,868.0,Primary,8.0,Apartment
7381,219270,3754354.0,New Cairo,3800000.0,3754354.0,2023-06-06 00:00:00,,2023-06-19 00:00:00,21,2.0,186.0,Primary,8.0,Apartment
6509,198971,5532000.0,6th of October City,5532000.0,5532000.0,2023-03-27 00:00:00,2023-03-27 00:00:00,2023-04-02 00:00:00,21,1.0,163.0,Primary,8.0,Apartment
7468,54489,3629838.0,New Capital City,5000000.0,3629838.0,2023-06-18 00:00:00,,2023-06-23 00:00:00,21,9.0,372.0,Primary,7.0,Apartment
7624,27882,1847000.0,6th of October City,,1847000.0,2023-06-04 00:00:00,,2023-07-04 00:00:00,21,1.0,258.0,Primary,8.0,Apartment
7626,27882,1794500.0,6th of October City,,1794500.0,2023-06-04 00:00:00,,2023-07-04 00:00:00,21,1.0,258.0,Primary,8.0,Apartment
7829,257557,9708008.0,North Coast,8000000.0,,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-30 00:00:00,3,3.0,305.0,Primary,8.0,Duplex
3750,77593,1805090.0,New Cairo,,1805090.0,2022-12-14 00:00:00,,2022-12-14 00:00:00,21,2.0,147.0,Primary,1.0,Apartment
8976,159167,8467200.0,New Capital City,,8467200.0,2023-09-25 00:00:00,2023-09-26 09:02:00,2023-09-28 00:00:00,3,9.0,480.0,Primary,6.0,Duplex
996,46514,4005052.0,New Cairo,,,2021-09-04 00:00:00,,,3,2.0,537.0,,,Duplex
1597,66568,8374000.0,New Cairo,,,2022-01-20 00:00:00,,,3,2.0,180.0,,,Duplex
2601,109524,4884000.0,North Coast,,4884000.0,2022-07-07 00:00:00,,2022-09-17 00:00:00,3,3.0,692.0,Primary,,Duplex
2989,121568,9474000.0,New Cairo,,,2022-09-03 00:00:00,,2022-09-03 00:00:00,3,2.0,260.0,Primary,,Duplex
797,32031,2864000.0,New Capital City,,,2021-03-28 00:00:00,,2021-05-04 00:00:00,3,9.0,449.0,,,Duplex
3674,154107,6388760.0,El Sheikh Zayed,,6388760.0,2022-12-04 00:00:00,2022-12-05 00:00:00,2023-01-24 00:00:00,3,26.0,825.0,Primary,8.0,Duplex
3952,151713,5263920.0,North Coast,5392000.0,5263920.0,2023-01-17 00:00:00,2023-01-18 00:00:00,2023-01-30 00:00:00,5,3.0,692.0,Primary,7.0,Chalet
10302,342936,8446000.0,6th of October City,,8446000.0,2023-11-26 00:00:00,,2023-11-26 00:00:00,3,1.0,210.0,Primary,7.0,Duplex
9190,300863,8953923.0,New Cairo,8000000.0,,2023-10-15 00:00:00,,2023-10-16 00:00:00,3,2.0,147.0,Primary,8.0,Duplex
995,50098,4705956.0,New Cairo,,,2021-09-04 00:00:00,,2021-09-07 00:00:00,3,2.0,537.0,Primary,,Duplex
796,32031,2864000.0,New Capital City,,,2021-03-28 00:00:00,,2021-05-04 00:00:00,3,9.0,449.0,Primary,,Duplex
965,47741,3890000.0,New Cairo,,,2021-08-17 00:00:00,2021-08-18 00:00:00,2021-08-19 00:00:00,3,2.0,38.0,Primary,,Duplex
6959,218064,8440000.0,New Cairo,12000000.0,8440000.0,2023-05-16 00:00:00,2023-05-17 00:00:00,2023-06-26 00:00:00,3,2.0,939.0,Primary,8.0,Duplex
3924,170021,2828000.0,Mostakbal City,2988000.0,2828000.0,2022-12-29 00:00:00,,2022-12-29 00:00:00,21,10.0,202.0,Primary,9.0,Apartment
6901,132681,8090000.0,New Cairo,7000000.0,8090000.0,2023-05-16 00:00:00,2023-05-16 00:00:00,2023-07-05 00:00:00,3,2.0,939.0,Primary,8.0,Duplex
6583,192384,4454354.0,Mostakbal City,,4454354.0,2023-04-04 00:00:00,,2023-04-04 00:00:00,3,10.0,535.0,Primary,8.0,Duplex
1024,47784,3216149.0,New Capital City,,,2021-09-09 00:00:00,,2021-09-27 00:00:00,3,9.0,536.0,Primary,,Duplex
1539,61503,7815000.0,New Cairo,,,2022-01-04 00:00:00,,2022-01-27 00:00:00,3,2.0,345.0,Primary,,Duplex
1607,66568,8374000.0,New Cairo,,,2022-01-23 00:00:00,,2022-02-06 00:00:00,3,2.0,180.0,Primary,,Duplex
4385,179600,6963571.0,New Cairo,11000000.0,6963571.0,2023-01-29 00:00:00,,2023-02-09 00:00:00,3,2.0,399.0,Primary,0.0,Duplex
9838,316303,,El Sheikh Zayed,4500000.0,,,,,21,26.0,1065.0,,,Apartment
7261,210485,7280000.0,New Capital City,,7280000.0,2023-05-28 00:00:00,2023-05-28 00:00:00,2023-06-18 00:00:00,3,9.0,1012.0,Primary,7.0,Duplex
7767,237668,6760000.0,New Cairo,,6760000.0,2023-07-17 00:00:00,,2023-07-17 00:00:00,4,2.0,410.0,Primary,6.0,Penthouse
6760,210799,6849025.0,6th of October City,7000000.0,6849025.0,2023-04-30 00:00:00,,2023-05-07 00:00:00,21,1.0,391.0,Primary,4.0,Apartment
2321,90202,11253650.0,North Coast,15000000.0,11253650.0,2022-05-23 00:00:00,,2022-10-02 00:00:00,4,3.0,692.0,Primary,,Penthouse
2370,94854,5630000.0,North Coast,,,2022-05-24 00:00:00,,2022-06-01 00:00:00,4,3.0,510.0,Primary,,Penthouse
1450,61334,4421800.0,New Cairo,,,2021-12-13 00:00:00,,,4,2.0,192.0,,,Penthouse
